MHA_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OBJECTID,ZONEID,ZONING,CONTRACT,ORDINANCE,EFFECTIVE,HISTORIC,PEDESTRIAN,SHORELINE,OVERLAY,LIGHTRAIL,MHA,IZ,MHA_VALUE,SE_ANNO_CAD_DATA,MIO_NAME,Tract,Neighborhood,ZIP,CLASS_DESC,CATEGORY_DESC,ZONELUT,ZONELUT_DESC,DETAIL_DESC,ZONING_DESC,BASE_ZONE,ZONING_PREV,CONTRACT_PREV,ORDINANCE_PREV,EFFECTIVE_PREV,HISTORIC_PREV,PEDESTRIAN_PREV,SHORELINE_PREV,OVERLAY_PREV,LIGHTRAIL_PREV,BZONEID,PUBLIC_DESCRIPTION,CHAPTER,CHAPTER_LINK,SHAPE_Length,SHAPE_Area
2575,4349,NC3P-55 (M), ,125791,2019/04/19 00:00:00+00, ,P, , , ,Y,N,M,,,,Eastlake,98102,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-55,NC3P-55,NC3P-40, ,122311,2007/01/20 00:00:00+00, ,P, , , ,1536,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.003967999,6.79350577590093E-07
1331,4468,LR1 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Broadway,98102,Multi-Family,Lowrise Multi-Family,LR1,Lowrise 1,Lowrise 1,Lowrise 1,LR1,LR1, ,123495,2011/04/19 00:00:00+00, , , , , ,2467,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.001724091,1.2251457509472E-07
1339,4476,LR3 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Broadway,98102,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR3, ,123495,2011/04/19 00:00:00+00, , , , , ,2491,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.026822345,1.37742874563519E-05
566,4925,NC2P-65 (M1),CF314127,125791,2019/04/19 00:00:00+00, ,P, , , ,Y,N,M1,,,,Eastlake,98102,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2 Pedestrian-65,NC2P-65,NC2P-40,CF314127,125024,2016/05/11 00:00:00+00, ,P, , , ,3571,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.001551243,1.00069732696001E-07
567,4926,NC2P-65 (M1),CF314127,125791,2019/04/19 00:00:00+00, ,P, , , ,Y,N,M1,,,,Eastlake,98102,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2 Pedestrian-65,NC2P-65,NC2P-40,CF314127,125024,2016/05/11 00:00:00+00, ,P, , , ,3572,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.001694843,1.46059830811763E-07
2608,4969,NC3-55 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Eastlake,98102,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3-55,NC3-55,NC3-40, ,117919,1995/12/29 00:00:00+00, , , , , ,800,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.012516195,3.3698177301784E-06
2623,4985,NC1-55 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Broadway,98102,Commercial/Mixed Use,Neighborhood Commercial,NC1,Neighborhood Commercial 1,Neighborhood Commercial 1,Neighborhood Commercial 1-55,NC1-55,NC1-40, ,117434,1995/04/03 00:00:00+00, , , , , ,226,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.002146719,2.75570101390165E-07
2624,4986,NC1-55 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Broadway,98102,Commercial/Mixed Use,Neighborhood Commercial,NC1,Neighborhood Commercial 1,Neighborhood Commercial 1,Neighborhood Commercial 1-55,NC1-55,NC1-40, ,117434,1995/04/03 00:00:00+00, , , , , ,234,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.003850295,6.8069405744492E-07
2447,5138,LR3 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Montlake,98102,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR3, ,123495,2011/04/19 00:00:00+00, , , , , ,2423,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.004979241,1.23697710405607E-06
2449,5140,LR2 RC (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Eastlake,98102,Multi-Family/Residential-Commercial,Lowrise Multi-Family,LR2 RC,Lowrise 2 Residential-Commercial,Lowrise 2,Lowrise 2 Residential-Commercial,LR2 RC,LR2 RC, ,123495,2011/04/19 00:00:00+00, , , , , ,2427,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed with certain commercial uses also allowed.",Chapter 23.46,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.46REOM,0.000673715,1.66082820906809E-08
2725,5142,NC2-65 (M2), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M2,,,,Eastlake,98102,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2-65,NC2-65,LR2 RC, ,123495,2011/04/19 00:00:00+00, , , , , ,2432,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.004084195,8.01034063395451E-07
2452,5144,LR1 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Montlake,98102,Multi-Family,Lowrise Multi-Family,LR1,Lowrise 1,Lowrise 1,Lowrise 1,LR1,LR1, ,123495,2011/04/19 00:00:00+00, , , , , ,2436,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.007291331,2.40059550409383E-06
2454,5146,LR2 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Eastlake,98102,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,123495,2011/04/19 00:00:00+00, , , , , ,2440,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.010447798,4.29732243709434E-06
2456,5148,LR2 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Montlake,98102,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,123495,2011/04/19 00:00:00+00, , , , , ,2428,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.005782616,1.64149667025528E-06
2463,5163,LR3 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Eastlake,98102,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR3, ,123495,2011/04/19 00:00:00+00, , , , , ,2454,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.002874543,3.90848714286695E-07
786,5306,NC2-55 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Eastlake,98102,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2-55,NC2-55,C1-40, ,117919,1995/12/29 00:00:00+00, , , , , ,786,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.00804006,6.44743895198612E-07
788,5332,NC2-55 (M), ,125791,2019/04/19 00:00:00+00, , ,UC, , ,Y,N,M,,,,Eastlake,98102,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2-55,NC2-55,C1-40, ,124750,2015/06/15 00:00:00+00, , ,UC, , ,3483,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.012215645,1.87194209964688E-06
789,5333,NC2P-55 (M), ,125791,2019/04/19 00:00:00+00, ,P,UC, , ,Y,N,M,,,,Portage Bay,98102,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2 Pedestrian-55,NC2P-55,NC2P-40, ,124750,2015/06/15 00:00:00+00, ,P,UC, , ,3485,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.002470772,3.56434111093138E-07
798,5354,NC3-55 (M), ,125791,2019/04/19 00:00:00+00, , ,UC, , ,Y,N,M,,,,Eastlake,98102,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3-55,NC3-55,NC3-40, ,124750,2015/06/15 00:00:00+00, , ,UC, , ,3496,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.00635766,4.66594974583422E-07
548,5356,LR2 (M), ,125791,2019/04/19 00:00:00+00, , ,UC, , ,Y,N,M,,,,Eastlake,98102,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,124750,2015/06/15 00:00:00+00, , ,UC, , ,3505,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.002480847,2.74353152757512E-07
549,5357,LR3 (M1), ,125791,2019/04/19 00:00:00+00, , ,UC, , ,Y,N,M1,,,,Eastlake,98102,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR2, ,124750,2015/06/15 00:00:00+00, , ,UC, , ,3506,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.001685119,1.04014200878517E-07
550,5358,LR2 (M), ,125791,2019/04/19 00:00:00+00, , ,UC, , ,Y,N,M,,,,Eastlake,98102,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,124750,2015/06/15 00:00:00+00, , ,UC, , ,3509,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.002740053,1.67173146925872E-07
553,5361,LR3 (M), ,125791,2019/04/19 00:00:00+00, , ,UR, , ,Y,N,M,,,,Portage Bay,98102,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR3, ,123495,2011/04/19 00:00:00+00, , ,UR, , ,2343,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.003272902,5.38754990072629E-07
554,5362,LR3 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Portage Bay,98102,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR3, ,123495,2011/04/19 00:00:00+00, , , , , ,2345,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.009379011,1.81229227855555E-06
556,5364,LR1 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Portage Bay,98102,Multi-Family,Lowrise Multi-Family,LR1,Lowrise 1,Lowrise 1,Lowrise 1,LR1,LR1, ,123495,2011/04/19 00:00:00+00, , , , , ,2352,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.004637296,9.47162091461447E-07
803,5374,MR (M),CF310211,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Broadway,98102,Multi-Family,High-Density Multi-Family,MR,Midrise,Midrise,Midrise,MR,MR,CF310211,123609,2011/06/30 00:00:00+00, , , , , ,3024,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.003563197,7.5015284628112E-07
804,5376,LR2 (M), ,125791,2019/04/19 00:00:00+00, , ,UC, , ,Y,N,M,,,,Eastlake,98102,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,124750,2015/06/15 00:00:00+00, , ,UC, , ,3510,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.003579551,2.41732974699107E-07
805,5377,LR3 (M), ,125791,2019/04/19 00:00:00+00, , ,UC, , ,Y,N,M,,,,Eastlake,98102,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR3, ,124750,2015/06/15 00:00:00+00, , ,UC, , ,3512,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.003584711,2.62298651109768E-07
806,5379,LR2 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Eastlake,98102,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,123495,2011/04/19 00:00:00+00, , , , , ,2409,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.010753369,2.31561825844302E-06
807,5381,LR2 RC (M), ,125791,2019/04/19 00:00:00+00, , ,UC, , ,Y,N,M,,,,Eastlake,98102,Multi-Family/Residential-Commercial,Lowrise Multi-Family,LR2 RC,Lowrise 2 Residential-Commercial,Lowrise 2,Lowrise 2 Residential-Commercial,LR2 RC,LR2 RC, ,124750,2015/06/15 00:00:00+00, , ,UC, , ,3504,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed with certain commercial uses also allowed.",Chapter 23.46,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.46REOM,0.014582452,3.55304759625525E-06
85,5407,LR3 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,North Queen Anne,98102,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR3, ,123495,2011/04/19 00:00:00+00, , , , , ,2382,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.021247815,8.3925586278359E-06
86,5408,LR2 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Eastlake,98102,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,123495,2011/04/19 00:00:00+00, , , , , ,2383,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.014547152,5.55067358299285E-06
87,5409,MR (M1), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M1,,,,Eastlake,98102,Multi-Family,High-Density Multi-Family,MR,Midrise,Midrise,Midrise,MR,LR3, ,123495,2011/04/19 00:00:00+00, , , , , ,2384,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.024124259,1.30146316119611E-05
88,5410,LR2 RC (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Eastlake,98102,Multi-Family/Residential-Commercial,Lowrise Multi-Family,LR2 RC,Lowrise 2 Residential-Commercial,Lowrise 2,Lowrise 2 Residential-Commercial,LR2 RC,LR2 RC, ,123495,2011/04/19 00:00:00+00, , , , , ,2385,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed with certain commercial uses also allowed.",Chapter 23.46,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.46REOM,0.001950404,1.36380190953405E-07
160,5432,LR3 RC (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Eastlake,98102,Multi-Family/Residential-Commercial,Lowrise Multi-Family,LR3 RC,Lowrise 3 Residential-Commercial,Lowrise 3,Lowrise 3 Residential-Commercial,LR3 RC,LR3 RC, ,123495,2011/04/19 00:00:00+00, , , , , ,2392,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed with certain commercial uses also allowed.",Chapter 23.46,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.46REOM,0.002170108,1.59182547760432E-07
259,5434,NC2-65 (M2), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M2,,,,Eastlake,98102,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2-65,NC2-65,LR2 RC, ,123495,2011/04/19 00:00:00+00, , , , , ,2394,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.007169272,1.70891707036039E-06
164,5437,LR2 (M), ,125791,2019/04/19 00:00:00+00, , ,UR, , ,Y,N,M,,,,Eastlake,98102,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,123495,2011/04/19 00:00:00+00, , ,UR, , ,2401,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.003174603,4.22996029042377E-07
165,5438,LR2 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Eastlake,98102,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,123495,2011/04/19 00:00:00+00, , , , , ,2402,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.003375732,2.18709794721961E-07
166,5439,LR3 (M1), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M1,,,,Eastlake,98102,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR2, ,123495,2011/04/19 00:00:00+00, , , , , ,2407,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.009989919,4.43337657897561E-06
168,5441,LR3 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Eastlake,98102,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR3, ,123495,2011/04/19 00:00:00+00, , , , , ,2417,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.017903753,8.30664849461242E-06
260,5442,NC2-65 (M1), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M1,,,,Eastlake,98102,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2-65,NC2-65,NC2-40, ,117919,1995/12/29 00:00:00+00, , , , , ,815,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.001984976,2.39045730688499E-07
437,5480,LR3 RC (M), ,125791,2019/04/19 00:00:00+00, , ,UC, , ,Y,N,M,,,,Eastlake,98102,Multi-Family/Residential-Commercial,Lowrise Multi-Family,LR3 RC,Lowrise 3 Residential-Commercial,Lowrise 3,Lowrise 3 Residential-Commercial,LR3 RC,LR3 RC, ,124750,2015/06/15 00:00:00+00, , ,UC, , ,3501,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed with certain commercial uses also allowed.",Chapter 23.46,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.46REOM,0.004735324,1.03424442814997E-06
854,5609,LR3 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Broadway,98102,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR3, ,123495,2011/04/19 00:00:00+00, , , , , ,2502,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.000273534,1.85676383000161E-10
855,5610,LR3 (M), ,125791,2019/04/19 00:00:00+00, , , , ,CH,Y,N,M,,,,Broadway,98102,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR3, ,123495,2011/04/19 00:00:00+00, , , , ,CH,2513,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.008595085,1.20388136057328E-06
1018,5611,NC3P-75 (M1), ,125791,2019/04/19 00:00:00+00, ,P, , ,CH,Y,N,M1,,,,Broadway,98102,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-75,NC3P-75,NC3P-40, ,122311,2007/01/20 00:00:00+00, ,P, , ,CH,1663,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.002460294,1.98896116922647E-07
856,5612,LR1 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Broadway,98102,Multi-Family,Lowrise Multi-Family,LR1,Lowrise 1,Lowrise 1,Lowrise 1,LR1,LR1, ,123495,2011/04/19 00:00:00+00, , , , , ,2487,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.002700518,3.4782722136581E-07
1022,5616,NC3-75 (M1), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M1,,,,Broadway,98102,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3-75,NC3-75,NC3-40, ,122311,2007/01/20 00:00:00+00, , , , , ,1557,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.002182623,2.96564210604179E-07
